dt_venda;cod_prod;cod_cliente;pr_custo;pr_unit;qtd
20/01/2019;3;8;R$ 0,77;R$ 0,96;91
20/01/2019;7;3;R$ 1,01;R$ 1,44;66
20/01/2019;2;6;R$ 1,12;R$ 1,18;64
20/01/2019;6;7;R$ 2,85;R$ 3,00;39
20/01/2019;7;2;R$ 1,01;R$ 1,44;62
20/01/2019;6;3;R$ 2,85;R$ 3,00;113
20/01/2019;1;3;R$ 6,68;R$ 8,35;75
20/01/2019;6;10;R$ 2,85;R$ 3,00;96
20/01/2019;6;2;R$ 2,85;R$ 3,00;12
21/01/2019;6;2;R$ 2,85;R$ 3,00;80
21/01/2019;6;9;R$ 2,85;R$ 3,00;113
21/01/2019;7;5;R$ 1,01;R$ 1,44;28
21/01/2019;3;7;R$ 0,77;R$ 0,96;78
21/01/2019;3;9;R$ 0,77;R$ 0,96;72
21/01/2019;6;10;R$ 2,85;R$ 3,00;80
21/01/2019;2;6;R$ 1,12;R$ 1,18;98
21/01/2019;9;4;R$ 2,64;R$ 2,78;18
21/01/2019;3;10;R$ 0,77;R$ 0,96;61
21/01/2019;4;1;R$ 1,69;R$ 2,41;98
21/01/2019;6;10;R$ 2,85;R$ 3,00;25
21/01/2019;1;9;R$ 6,68;R$ 8,35;17
21/01/2019;6;7;R$ 2,85;R$ 3,00;46
21/01/2019;4;7;R$ 1,69;R$ 2,41;21
21/01/2019;3;4;R$ 0,77;R$ 0,96;77
21/01/2019;5;5;R$ 3,00;R$ 4,28;84
22/01/2019;5;4;R$ 3,00;R$ 4,28;85
22/01/2019;3;4;R$ 0,77;R$ 0,96;60
22/01/2019;5;2;R$ 3,00;R$ 4,28;40
22/01/2019;5;4;R$ 3,00;R$ 4,28;98
22/01/2019;9;1;R$ 8,13;R$ 8,56;59
22/01/2019;9;5;R$ 8,13;R$ 8,56;50
22/01/2019;1;1;R$ 6,68;R$ 8,35;112
22/01/2019;5;10;R$ 3,00;R$ 4,28;41
22/01/2019;6;9;R$ 2,85;R$ 3,00;13
22/01/2019;9;8;R$ 2,64;R$ 2,78;72
22/01/2019;2;4;R$ 1,12;R$ 1,18;26
22/01/2019;1;6;R$ 6,68;R$ 8,35;64
22/01/2019;2;4;R$ 1,12;R$ 1,18;43
22/01/2019;4;1;R$ 1,69;R$ 2,41;112
22/01/2019;4;7;R$ 1,69;R$ 2,41;85
22/01/2019;5;5;R$ 3,00;R$ 4,28;35
22/01/2019;7;10;R$ 1,01;R$ 1,44;30
22/01/2019;9;3;R$ 8,13;R$ 8,56;15
22/01/2019;3;7;R$ 0,77;R$ 0,96;17
22/01/2019;3;7;R$ 0,77;R$ 0,96;34
22/01/2019;6;3;R$ 2,85;R$ 3,00;104
22/01/2019;9;10;R$ 2,64;R$ 2,78;15
22/01/2019;4;10;R$ 1,69;R$ 2,41;59
22/01/2019;5;2;R$ 3,00;R$ 4,28;49
22/01/2019;6;9;R$ 2,85;R$ 3,00;40
22/01/2019;6;3;R$ 2,85;R$ 3,00;69
22/01/2019;6;5;R$ 2,85;R$ 3,00;108
23/01/2019;5;2;R$ 3,00;R$ 4,28;60
23/01/2019;7;3;R$ 1,01;R$ 1,44;11
23/01/2019;9;7;R$ 2,64;R$ 2,78;37
23/01/2019;4;10;R$ 1,69;R$ 2,41;104
23/01/2019;5;9;R$ 3,00;R$ 4,28;111
23/01/2019;9;4;R$ 2,64;R$ 2,78;68
23/01/2019;1;1;R$ 6,68;R$ 8,35;10
23/01/2019;5;8;R$ 3,00;R$ 4,28;69
23/01/2019;9;4;R$ 8,13;R$ 8,56;32
23/01/2019;4;2;R$ 1,69;R$ 2,41;106
23/01/2019;7;1;R$ 1,01;R$ 1,44;66
23/01/2019;9;9;R$ 2,64;R$ 2,78;82
23/01/2019;3;3;R$ 0,77;R$ 0,96;52
23/01/2019;4;5;R$ 1,69;R$ 2,41;45
23/01/2019;2;9;R$ 1,12;R$ 1,18;13
23/01/2019;9;10;R$ 2,64;R$ 2,78;61
23/01/2019;3;9;R$ 0,77;R$ 0,96;80
23/01/2019;3;1;R$ 0,77;R$ 0,96;50
23/01/2019;4;6;R$ 1,69;R$ 2,41;13
23/01/2019;5;7;R$ 3,00;R$ 4,28;34
23/01/2019;6;9;R$ 2,85;R$ 3,00;109
23/01/2019;9;5;R$ 8,13;R$ 8,56;65
23/01/2019;1;5;R$ 6,68;R$ 8,35;36
23/01/2019;3;10;R$ 0,77;R$ 0,96;48
23/01/2019;3;4;R$ 0,77;R$ 0,96;49
23/01/2019;5;9;R$ 3,00;R$ 4,28;27
23/01/2019;7;1;R$ 1,01;R$ 1,44;61
24/01/2019;3;6;R$ 0,77;R$ 0,96;52
24/01/2019;9;3;R$ 2,64;R$ 2,78;103
24/01/2019;4;8;R$ 1,69;R$ 2,41;12
24/01/2019;9;7;R$ 8,13;R$ 8,56;41
24/01/2019;9;5;R$ 8,13;R$ 8,56;18
24/01/2019;7;8;R$ 1,01;R$ 1,44;91
24/01/2019;1;2;R$ 6,68;R$ 8,35;114
24/01/2019;3;10;R$ 0,77;R$ 0,96;38
24/01/2019;7;7;R$ 1,01;R$ 1,44;71
24/01/2019;3;10;R$ 0,77;R$ 0,96;29
24/01/2019;9;2;R$ 2,64;R$ 2,78;65
24/01/2019;1;9;R$ 6,68;R$ 8,35;113
24/01/2019;3;6;R$ 0,77;R$ 0,96;54
24/01/2019;9;5;R$ 2,64;R$ 2,78;105
24/01/2019;7;2;R$ 1,01;R$ 1,44;64
24/01/2019;1;4;R$ 6,68;R$ 8,35;42
24/01/2019;1;2;R$ 6,68;R$ 8,35;38
25/01/2019;1;2;R$ 6,68;R$ 8,35;79
25/01/2019;1;2;R$ 6,68;R$ 8,35;47
25/01/2019;2;8;R$ 1,12;R$ 1,18;80
25/01/2019;2;2;R$ 1,12;R$ 1,18;99
25/01/2019;7;6;R$ 1,01;R$ 1,44;103
25/01/2019;7;5;R$ 1,01;R$ 1,44;100
25/01/2019;9;2;R$ 2,64;R$ 2,78;63
25/01/2019;9;8;R$ 2,64;R$ 2,78;70
25/01/2019;4;3;R$ 1,69;R$ 2,41;24
25/01/2019;7;5;R$ 1,01;R$ 1,44;48
25/01/2019;7;6;R$ 1,01;R$ 1,44;49
25/01/2019;9;4;R$ 8,13;R$ 8,56;45
25/01/2019;2;3;R$ 1,12;R$ 1,18;50
25/01/2019;4;4;R$ 1,69;R$ 2,41;56
25/01/2019;1;8;R$ 6,68;R$ 8,35;72
25/01/2019;4;2;R$ 1,69;R$ 2,41;51
25/01/2019;9;2;R$ 2,64;R$ 2,78;31
25/01/2019;4;3;R$ 1,69;R$ 2,41;88
25/01/2019;1;10;R$ 6,68;R$ 8,35;37
25/01/2019;2;9;R$ 1,12;R$ 1,18;87
25/01/2019;6;7;R$ 2,85;R$ 3,00;21
25/01/2019;7;2;R$ 1,01;R$ 1,44;53
26/01/2019;6;6;R$ 2,85;R$ 3,00;91
26/01/2019;7;2;R$ 1,01;R$ 1,44;27
26/01/2019;7;10;R$ 1,01;R$ 1,44;92
26/01/2019;9;9;R$ 2,64;R$ 2,78;46
26/01/2019;6;1;R$ 2,85;R$ 3,00;71
26/01/2019;9;6;R$ 2,64;R$ 2,78;104
26/01/2019;5;9;R$ 3,00;R$ 4,28;70
26/01/2019;3;4;R$ 0,77;R$ 0,96;34
26/01/2019;3;1;R$ 0,77;R$ 0,96;22
26/01/2019;4;4;R$ 1,69;R$ 2,41;15
26/01/2019;4;1;R$ 1,69;R$ 2,41;29
26/01/2019;7;5;R$ 1,01;R$ 1,44;72
26/01/2019;5;7;R$ 3,00;R$ 4,28;27
26/01/2019;7;4;R$ 1,01;R$ 1,44;69
26/01/2019;3;10;R$ 0,77;R$ 0,96;26
26/01/2019;5;7;R$ 3,00;R$ 4,28;108
26/01/2019;6;8;R$ 2,85;R$ 3,00;39
26/01/2019;9;2;R$ 8,13;R$ 8,56;83
27/01/2019;5;2;R$ 3,00;R$ 4,28;43
27/01/2019;6;2;R$ 2,85;R$ 3,00;42
27/01/2019;3;3;R$ 0,77;R$ 0,96;41
27/01/2019;4;3;R$ 1,69;R$ 2,41;15
27/01/2019;7;1;R$ 1,01;R$ 1,44;97
27/01/2019;1;9;R$ 6,68;R$ 8,35;68
27/01/2019;6;4;R$ 2,85;R$ 3,00;58
27/01/2019;4;1;R$ 1,69;R$ 2,41;110
27/01/2019;9;3;R$ 2,64;R$ 2,78;80
27/01/2019;2;9;R$ 1,12;R$ 1,18;74
27/01/2019;4;3;R$ 1,69;R$ 2,41;46
28/01/2019;3;2;R$ 0,77;R$ 0,96;16
28/01/2019;5;5;R$ 3,00;R$ 4,28;52
28/01/2019;6;8;R$ 2,85;R$ 3,00;113
28/01/2019;6;6;R$ 2,85;R$ 3,00;56
28/01/2019;6;10;R$ 2,85;R$ 3,00;63
28/01/2019;2;7;R$ 1,12;R$ 1,18;50
28/01/2019;2;1;R$ 1,12;R$ 1,18;33
28/01/2019;5;9;R$ 3,00;R$ 4,28;32
28/01/2019;5;2;R$ 3,00;R$ 4,28;102
28/01/2019;5;9;R$ 3,00;R$ 4,28;101
28/01/2019;6;5;R$ 2,85;R$ 3,00;16
28/01/2019;9;5;R$ 2,64;R$ 2,78;16
28/01/2019;7;3;R$ 1,01;R$ 1,44;14
28/01/2019;9;9;R$ 2,64;R$ 2,78;22
28/01/2019;4;7;R$ 1,69;R$ 2,41;107
28/01/2019;7;7;R$ 1,01;R$ 1,44;69
28/01/2019;2;5;R$ 1,12;R$ 1,18;14
28/01/2019;4;3;R$ 1,69;R$ 2,41;97
28/01/2019;4;10;R$ 1,69;R$ 2,41;35
28/01/2019;5;6;R$ 3,00;R$ 4,28;96
28/01/2019;6;5;R$ 2,85;R$ 3,00;26
28/01/2019;9;6;R$ 8,13;R$ 8,56;14
28/01/2019;4;2;R$ 1,69;R$ 2,41;54
28/01/2019;4;8;R$ 1,69;R$ 2,41;105
28/01/2019;3;2;R$ 0,77;R$ 0,96;31
28/01/2019;5;9;R$ 3,00;R$ 4,28;56
28/01/2019;9;10;R$ 2,64;R$ 2,78;50
29/01/2019;2;9;R$ 1,12;R$ 1,18;48
29/01/2019;6;6;R$ 2,85;R$ 3,00;28
29/01/2019;9;9;R$ 8,13;R$ 8,56;20
29/01/2019;2;10;R$ 1,12;R$ 1,18;56
29/01/2019;3;3;R$ 0,77;R$ 0,96;56
29/01/2019;4;7;R$ 1,69;R$ 2,41;42
29/01/2019;5;2;R$ 3,00;R$ 4,28;79
29/01/2019;9;1;R$ 2,64;R$ 2,78;50
29/01/2019;7;1;R$ 1,01;R$ 1,44;39
29/01/2019;7;7;R$ 1,01;R$ 1,44;29
29/01/2019;9;5;R$ 8,13;R$ 8,56;17
29/01/2019;2;10;R$ 1,12;R$ 1,18;65
29/01/2019;7;3;R$ 1,01;R$ 1,44;101
29/01/2019;1;9;R$ 6,68;R$ 8,35;75
29/01/2019;2;1;R$ 1,12;R$ 1,18;110
29/01/2019;7;8;R$ 1,01;R$ 1,44;97
29/01/2019;7;7;R$ 1,01;R$ 1,44;108
29/01/2019;3;6;R$ 0,77;R$ 0,96;37
29/01/2019;5;2;R$ 3,00;R$ 4,28;52
29/01/2019;5;9;R$ 3,00;R$ 4,28;43
29/01/2019;7;8;R$ 1,01;R$ 1,44;20
30/01/2019;1;10;R$ 6,68;R$ 8,35;41
30/01/2019;3;4;R$ 0,77;R$ 0,96;10
30/01/2019;5;10;R$ 3,00;R$ 4,28;81
30/01/2019;5;5;R$ 3,00;R$ 4,28;61
30/01/2019;9;2;R$ 8,13;R$ 8,56;111
30/01/2019;1;2;R$ 6,68;R$ 8,35;12
30/01/2019;9;2;R$ 8,13;R$ 8,56;113
30/01/2019;9;7;R$ 8,13;R$ 8,56;74
30/01/2019;4;9;R$ 1,69;R$ 2,41;103
30/01/2019;9;6;R$ 8,13;R$ 8,56;30
30/01/2019;3;5;R$ 0,77;R$ 0,96;115
30/01/2019;4;10;R$ 1,69;R$ 2,41;73
30/01/2019;3;1;R$ 0,77;R$ 0,96;37
30/01/2019;3;10;R$ 0,77;R$ 0,96;63
30/01/2019;4;8;R$ 1,69;R$ 2,41;75
30/01/2019;2;6;R$ 1,12;R$ 1,18;87
30/01/2019;5;5;R$ 3,00;R$ 4,28;66
30/01/2019;7;6;R$ 1,01;R$ 1,44;93
30/01/2019;9;10;R$ 8,13;R$ 8,56;46
30/01/2019;6;4;R$ 2,85;R$ 3,00;26
30/01/2019;6;10;R$ 2,85;R$ 3,00;101
30/01/2019;7;6;R$ 1,01;R$ 1,44;85
30/01/2019;3;7;R$ 0,77;R$ 0,96;102
30/01/2019;5;9;R$ 3,00;R$ 4,28;104
30/01/2019;6;4;R$ 2,85;R$ 3,00;59
31/01/2019;2;10;R$ 1,12;R$ 1,18;30
31/01/2019;2;10;R$ 1,12;R$ 1,18;110
31/01/2019;9;10;R$ 8,13;R$ 8,56;11
31/01/2019;9;9;R$ 2,64;R$ 2,78;74
31/01/2019;1;9;R$ 6,68;R$ 8,35;74
31/01/2019;5;5;R$ 3,00;R$ 4,28;20
31/01/2019;9;6;R$ 8,13;R$ 8,56;26
31/01/2019;4;1;R$ 1,69;R$ 2,41;32
31/01/2019;5;3;R$ 3,00;R$ 4,28;54
31/01/2019;2;6;R$ 1,12;R$ 1,18;60
31/01/2019;4;10;R$ 1,69;R$ 2,41;73
31/01/2019;7;3;R$ 1,01;R$ 1,44;43
31/01/2019;9;2;R$ 2,64;R$ 2,78;111
31/01/2019;6;3;R$ 2,85;R$ 3,00;95
31/01/2019;2;2;R$ 1,12;R$ 1,18;87
01/02/2019;1;8;R$ 6,68;R$ 8,35;71
01/02/2019;2;9;R$ 1,12;R$ 1,18;30
01/02/2019;4;2;R$ 1,69;R$ 2,41;75
01/02/2019;5;2;R$ 3,00;R$ 4,28;17
01/02/2019;7;3;R$ 1,01;R$ 1,44;18
01/02/2019;1;1;R$ 6,68;R$ 8,35;65
01/02/2019;2;9;R$ 1,12;R$ 1,18;52
01/02/2019;7;2;R$ 1,01;R$ 1,44;60
01/02/2019;1;8;R$ 6,68;R$ 8,35;15
01/02/2019;7;3;R$ 1,01;R$ 1,44;63
01/02/2019;5;2;R$ 3,00;R$ 4,28;29
01/02/2019;6;9;R$ 2,85;R$ 3,00;16
01/02/2019;2;4;R$ 1,12;R$ 1,18;10
01/02/2019;3;3;R$ 0,77;R$ 0,96;53
01/02/2019;4;7;R$ 1,69;R$ 2,41;78
01/02/2019;5;7;R$ 3,00;R$ 4,28;26
02/02/2019;2;9;R$ 1,12;R$ 1,18;62
02/02/2019;4;6;R$ 1,69;R$ 2,41;25
02/02/2019;9;6;R$ 2,64;R$ 2,78;75
02/02/2019;9;4;R$ 8,13;R$ 8,56;94
02/02/2019;1;9;R$ 6,68;R$ 8,35;40
02/02/2019;6;10;R$ 2,85;R$ 3,00;111
02/02/2019;6;4;R$ 2,85;R$ 3,00;14
02/02/2019;6;6;R$ 2,85;R$ 3,00;48
02/02/2019;9;9;R$ 2,64;R$ 2,78;89
02/02/2019;9;2;R$ 2,64;R$ 2,78;39
02/02/2019;5;3;R$ 3,00;R$ 4,28;97
02/02/2019;6;3;R$ 2,85;R$ 3,00;28
02/02/2019;1;7;R$ 6,68;R$ 8,35;24
02/02/2019;5;6;R$ 3,00;R$ 4,28;84
02/02/2019;7;9;R$ 1,01;R$ 1,44;67
02/02/2019;9;2;R$ 8,13;R$ 8,56;25
02/02/2019;1;6;R$ 6,68;R$ 8,35;80
02/02/2019;3;9;R$ 0,77;R$ 0,96;107
02/02/2019;5;7;R$ 3,00;R$ 4,28;110
02/02/2019;3;4;R$ 0,77;R$ 0,96;24
02/02/2019;7;1;R$ 1,01;R$ 1,44;114
03/02/2019;1;4;R$ 6,68;R$ 8,35;35
03/02/2019;3;4;R$ 0,77;R$ 0,96;28
03/02/2019;9;8;R$ 2,64;R$ 2,78;24
03/02/2019;2;4;R$ 1,12;R$ 1,18;36
03/02/2019;9;4;R$ 8,13;R$ 8,56;60
03/02/2019;2;10;R$ 1,12;R$ 1,18;105
03/02/2019;3;7;R$ 0,77;R$ 0,96;30
03/02/2019;4;3;R$ 1,69;R$ 2,41;114
03/02/2019;7;8;R$ 1,01;R$ 1,44;11
03/02/2019;9;7;R$ 8,13;R$ 8,56;85
03/02/2019;9;7;R$ 8,13;R$ 8,56;52
03/02/2019;9;2;R$ 8,13;R$ 8,56;26
03/02/2019;2;7;R$ 1,12;R$ 1,18;95
03/02/2019;5;7;R$ 3,00;R$ 4,28;42
03/02/2019;5;5;R$ 3,00;R$ 4,28;23
03/02/2019;7;6;R$ 1,01;R$ 1,44;12
03/02/2019;9;7;R$ 2,64;R$ 2,78;16
03/02/2019;4;5;R$ 1,69;R$ 2,41;83
03/02/2019;9;2;R$ 2,64;R$ 2,78;12
04/02/2019;7;9;R$ 1,01;R$ 1,44;30
04/02/2019;1;1;R$ 6,68;R$ 8,35;18
04/02/2019;2;9;R$ 1,12;R$ 1,18;10
04/02/2019;5;10;R$ 3,00;R$ 4,28;80
04/02/2019;6;1;R$ 2,85;R$ 3,00;13
04/02/2019;9;8;R$ 8,13;R$ 8,56;74
04/02/2019;5;3;R$ 3,00;R$ 4,28;89
04/02/2019;7;5;R$ 1,01;R$ 1,44;111
04/02/2019;6;10;R$ 2,85;R$ 3,00;50
04/02/2019;6;1;R$ 2,85;R$ 3,00;13
04/02/2019;6;4;R$ 2,85;R$ 3,00;56
04/02/2019;9;3;R$ 8,13;R$ 8,56;113
04/02/2019;4;2;R$ 1,69;R$ 2,41;50
04/02/2019;2;1;R$ 1,12;R$ 1,18;109
04/02/2019;5;5;R$ 3,00;R$ 4,28;61
05/02/2019;1;8;R$ 6,68;R$ 8,35;27
05/02/2019;4;8;R$ 1,69;R$ 2,41;54
05/02/2019;5;4;R$ 3,00;R$ 4,28;86
05/02/2019;9;8;R$ 2,64;R$ 2,78;13
05/02/2019;4;3;R$ 1,69;R$ 2,41;109
05/02/2019;9;6;R$ 2,64;R$ 2,78;30
05/02/2019;7;5;R$ 1,01;R$ 1,44;70
05/02/2019;5;10;R$ 3,00;R$ 4,28;112
05/02/2019;5;7;R$ 3,00;R$ 4,28;85
05/02/2019;9;10;R$ 2,64;R$ 2,78;63
05/02/2019;6;8;R$ 2,85;R$ 3,00;99
05/02/2019;6;7;R$ 2,85;R$ 3,00;33
05/02/2019;2;9;R$ 1,12;R$ 1,18;32
05/02/2019;2;7;R$ 1,12;R$ 1,18;12
05/02/2019;1;7;R$ 6,68;R$ 8,35;22
05/02/2019;2;8;R$ 1,12;R$ 1,18;26
05/02/2019;4;6;R$ 1,69;R$ 2,41;37
05/02/2019;7;8;R$ 1,01;R$ 1,44;36
05/02/2019;9;5;R$ 2,64;R$ 2,78;16
05/02/2019;9;1;R$ 2,64;R$ 2,78;113
05/02/2019;4;2;R$ 1,69;R$ 2,41;84
05/02/2019;5;3;R$ 3,00;R$ 4,28;108
05/02/2019;6;7;R$ 2,85;R$ 3,00;79
05/02/2019;2;5;R$ 1,12;R$ 1,18;21
05/02/2019;6;6;R$ 2,85;R$ 3,00;87
06/02/2019;6;3;R$ 2,85;R$ 3,00;111
06/02/2019;7;4;R$ 1,01;R$ 1,44;71
06/02/2019;9;10;R$ 2,64;R$ 2,78;110
06/02/2019;9;3;R$ 8,13;R$ 8,56;81
06/02/2019;3;9;R$ 0,77;R$ 0,96;43
06/02/2019;4;4;R$ 1,69;R$ 2,41;99
06/02/2019;5;4;R$ 3,00;R$ 4,28;96
06/02/2019;9;1;R$ 8,13;R$ 8,56;95
06/02/2019;7;1;R$ 1,01;R$ 1,44;84
06/02/2019;1;8;R$ 6,68;R$ 8,35;51
06/02/2019;2;9;R$ 1,12;R$ 1,18;27
06/02/2019;6;4;R$ 2,85;R$ 3,00;112
06/02/2019;9;4;R$ 2,64;R$ 2,78;73
06/02/2019;2;3;R$ 1,12;R$ 1,18;110
06/02/2019;3;6;R$ 0,77;R$ 0,96;74
06/02/2019;5;5;R$ 3,00;R$ 4,28;58
06/02/2019;9;9;R$ 8,13;R$ 8,56;12
06/02/2019;9;9;R$ 8,13;R$ 8,56;72
06/02/2019;3;5;R$ 0,77;R$ 0,96;87
06/02/2019;5;2;R$ 3,00;R$ 4,28;15
06/02/2019;6;6;R$ 2,85;R$ 3,00;95
06/02/2019;1;4;R$ 6,68;R$ 8,35;59
06/02/2019;2;9;R$ 1,12;R$ 1,18;52
06/02/2019;2;4;R$ 1,12;R$ 1,18;47
06/02/2019;3;3;R$ 0,77;R$ 0,96;46
06/02/2019;9;7;R$ 2,64;R$ 2,78;55
07/02/2019;9;10;R$ 2,64;R$ 2,78;85
07/02/2019;9;2;R$ 2,64;R$ 2,78;114
07/02/2019;9;6;R$ 8,13;R$ 8,56;68
07/02/2019;5;2;R$ 3,00;R$ 4,28;87
07/02/2019;9;1;R$ 2,64;R$ 2,78;105
07/02/2019;9;6;R$ 8,13;R$ 8,56;112
07/02/2019;4;1;R$ 1,69;R$ 2,41;79
07/02/2019;6;1;R$ 2,85;R$ 3,00;31
07/02/2019;4;9;R$ 1,69;R$ 2,41;37
07/02/2019;9;6;R$ 2,64;R$ 2,78;62
07/02/2019;6;4;R$ 2,85;R$ 3,00;55
07/02/2019;1;9;R$ 6,68;R$ 8,35;101
07/02/2019;6;3;R$ 2,85;R$ 3,00;103
07/02/2019;1;8;R$ 6,68;R$ 8,35;112
07/02/2019;6;2;R$ 2,85;R$ 3,00;33
07/02/2019;5;5;R$ 3,00;R$ 4,28;13
07/02/2019;4;7;R$ 1,69;R$ 2,41;76
07/02/2019;7;4;R$ 1,01;R$ 1,44;15
07/02/2019;7;6;R$ 1,01;R$ 1,44;86
08/02/2019;5;4;R$ 3,00;R$ 4,28;81
08/02/2019;7;3;R$ 1,01;R$ 1,44;75
08/02/2019;7;9;R$ 1,01;R$ 1,44;20
08/02/2019;9;3;R$ 8,13;R$ 8,56;80
08/02/2019;9;6;R$ 8,13;R$ 8,56;87
08/02/2019;2;6;R$ 1,12;R$ 1,18;19
08/02/2019;4;6;R$ 1,69;R$ 2,41;36
08/02/2019;7;4;R$ 1,01;R$ 1,44;21
08/02/2019;4;10;R$ 1,69;R$ 2,41;42
08/02/2019;4;6;R$ 1,69;R$ 2,41;22
08/02/2019;5;2;R$ 3,00;R$ 4,28;87
08/02/2019;2;1;R$ 1,12;R$ 1,18;30
08/02/2019;9;9;R$ 8,13;R$ 8,56;97
09/02/2019;9;5;R$ 2,64;R$ 2,78;62
09/02/2019;9;7;R$ 8,13;R$ 8,56;106
09/02/2019;1;2;R$ 6,68;R$ 8,35;36
09/02/2019;1;8;R$ 6,68;R$ 8,35;78
09/02/2019;3;10;R$ 0,77;R$ 0,96;10
09/02/2019;4;2;R$ 1,69;R$ 2,41;12
09/02/2019;4;1;R$ 1,69;R$ 2,41;61
09/02/2019;9;3;R$ 2,64;R$ 2,78;38
09/02/2019;1;8;R$ 6,68;R$ 8,35;67
09/02/2019;7;6;R$ 1,01;R$ 1,44;105
09/02/2019;7;5;R$ 1,01;R$ 1,44;21
09/02/2019;9;1;R$ 2,64;R$ 2,78;18
09/02/2019;9;10;R$ 8,13;R$ 8,56;99
09/02/2019;1;4;R$ 6,68;R$ 8,35;61
09/02/2019;6;5;R$ 2,85;R$ 3,00;56
10/02/2019;3;2;R$ 0,77;R$ 0,96;27
10/02/2019;9;4;R$ 8,13;R$ 8,56;81
10/02/2019;9;5;R$ 8,13;R$ 8,56;42
10/02/2019;2;4;R$ 1,12;R$ 1,18;12
10/02/2019;3;6;R$ 0,77;R$ 0,96;60
10/02/2019;3;7;R$ 0,77;R$ 0,96;13
10/02/2019;4;9;R$ 1,69;R$ 2,41;22
10/02/2019;4;2;R$ 1,69;R$ 2,41;89
10/02/2019;3;3;R$ 0,77;R$ 0,96;47
10/02/2019;3;8;R$ 0,77;R$ 0,96;72
10/02/2019;4;7;R$ 1,69;R$ 2,41;58
10/02/2019;4;5;R$ 1,69;R$ 2,41;115
10/02/2019;6;7;R$ 2,85;R$ 3,00;100
10/02/2019;3;4;R$ 0,77;R$ 0,96;51
10/02/2019;9;4;R$ 2,64;R$ 2,78;45
10/02/2019;5;4;R$ 3,00;R$ 4,28;101
10/02/2019;3;5;R$ 0,77;R$ 0,96;58
10/02/2019;4;7;R$ 1,69;R$ 2,41;114
11/02/2019;4;1;R$ 1,69;R$ 2,41;63
11/02/2019;9;10;R$ 8,13;R$ 8,56;36
11/02/2019;2;5;R$ 1,12;R$ 1,18;32
11/02/2019;9;8;R$ 8,13;R$ 8,56;99
11/02/2019;4;9;R$ 1,69;R$ 2,41;44
11/02/2019;7;10;R$ 1,01;R$ 1,44;62
11/02/2019;2;6;R$ 1,12;R$ 1,18;114
11/02/2019;4;9;R$ 1,69;R$ 2,41;101
11/02/2019;9;7;R$ 2,64;R$ 2,78;108
11/02/2019;7;9;R$ 1,01;R$ 1,44;108
11/02/2019;7;1;R$ 1,01;R$ 1,44;30
11/02/2019;7;7;R$ 1,01;R$ 1,44;109
11/02/2019;9;8;R$ 2,64;R$ 2,78;86
11/02/2019;6;9;R$ 2,85;R$ 3,00;72
11/02/2019;7;8;R$ 1,01;R$ 1,44;41
11/02/2019;1;1;R$ 6,68;R$ 8,35;109
11/02/2019;6;3;R$ 2,85;R$ 3,00;44
12/02/2019;6;2;R$ 2,85;R$ 3,00;88
12/02/2019;9;4;R$ 2,64;R$ 2,78;75
12/02/2019;6;8;R$ 2,85;R$ 3,00;109
12/02/2019;4;7;R$ 1,69;R$ 2,41;99
12/02/2019;1;8;R$ 6,68;R$ 8,35;113
12/02/2019;3;5;R$ 0,77;R$ 0,96;77
12/02/2019;3;7;R$ 0,77;R$ 0,96;22
12/02/2019;5;6;R$ 3,00;R$ 4,28;75
12/02/2019;6;1;R$ 2,85;R$ 3,00;71
12/02/2019;7;9;R$ 1,01;R$ 1,44;91
12/02/2019;2;5;R$ 1,12;R$ 1,18;10
12/02/2019;5;8;R$ 3,00;R$ 4,28;67
12/02/2019;6;2;R$ 2,85;R$ 3,00;53
12/02/2019;9;8;R$ 8,13;R$ 8,56;48
12/02/2019;7;8;R$ 1,01;R$ 1,44;85
12/02/2019;7;4;R$ 1,01;R$ 1,44;95
12/02/2019;9;9;R$ 2,64;R$ 2,78;52
12/02/2019;1;5;R$ 6,68;R$ 8,35;113
12/02/2019;3;6;R$ 0,77;R$ 0,96;89
13/02/2019;4;7;R$ 1,69;R$ 2,41;71
13/02/2019;5;3;R$ 3,00;R$ 4,28;20
13/02/2019;4;5;R$ 1,69;R$ 2,41;64
13/02/2019;6;5;R$ 2,85;R$ 3,00;114
13/02/2019;7;8;R$ 1,01;R$ 1,44;83
13/02/2019;9;10;R$ 8,13;R$ 8,56;100
13/02/2019;1;1;R$ 6,68;R$ 8,35;76
13/02/2019;4;9;R$ 1,69;R$ 2,41;56
13/02/2019;9;5;R$ 2,64;R$ 2,78;68
13/02/2019;9;3;R$ 2,64;R$ 2,78;92
13/02/2019;4;10;R$ 1,69;R$ 2,41;47
13/02/2019;6;7;R$ 2,85;R$ 3,00;18
13/02/2019;3;2;R$ 0,77;R$ 0,96;69
13/02/2019;6;5;R$ 2,85;R$ 3,00;84
13/02/2019;4;3;R$ 1,69;R$ 2,41;60
14/02/2019;5;3;R$ 3,00;R$ 4,28;92
14/02/2019;6;4;R$ 2,85;R$ 3,00;97
14/02/2019;7;1;R$ 1,01;R$ 1,44;94
14/02/2019;9;6;R$ 2,64;R$ 2,78;67
14/02/2019;9;2;R$ 8,13;R$ 8,56;55
14/02/2019;9;10;R$ 8,13;R$ 8,56;48
14/02/2019;4;6;R$ 1,69;R$ 2,41;83
14/02/2019;5;7;R$ 3,00;R$ 4,28;65
